job_id,job_title,company_name,company_location,employee_residence,industry,experience_level,employment_type,company_size,remote_ratio,remote_status,salary_usd,salary_currency,salary_local,salary_category,required_skills,education_required,years_experience,posting_date,posting_year,posting_month,application_deadline,job_description_length,benefits_score
AI08998,Ai Consultant,Deeptech Ventures,Switzerland,Switzerland,Education,Executive,Contract,Large (250+ employees),0,On-site,280860,USD,Not Provided,High,"Azure, Sql, Kubernetes, Statistics, Scala",PhD,19,2025-04-14,2025,4,2025-05-06,1516,6.3
AI08999,Ai Research Scientist,Quantum Computing Inc,South Korea,South Korea,Telecommunications,Mid-level,Freelance,Medium (50-249 employees),50,Hybrid,77085,USD,Not Provided,Mid,"Mathematics, Deep Learning, Kubernetes, Pytorch",PhD,3,2024-01-10,2024,1,2024-02-03,1032,6.7
AI09000,Deep Learning Engineer,Predictive Systems,Austria,Finland,Technology,Mid-level,Part-time,Small (<50 employees),0,On-site,56672,USD,Not Provided,Mid,"Deep Learning, Pytorch, Spark",Bachelor,4,2025-03-06,2025,3,2025-05-02,2135,9.3
AI09001,Principal Data Scientist,Predictive Systems,Denmark,Denmark,Gaming,Mid-level,Contract,Medium (50-249 employees),0,On-site,125983,USD,Not Provided,High,"Azure, Mathematics, Spark, Sql, Pytorch",PhD,2,2025-01-07,2025,1,2025-01-28,1737,9.4
AI09002,Autonomous Systems Engineer,Machine Intelligence Group,South Korea,South Korea,Energy,Executive,Contract,Medium (50-249 employees),50,Hybrid,164179,USD,Not Provided,High,"Hadoop, Pytorch, Tensorflow, Linux",Master,17,2024-05-23,2024,5,2024-07-03,2322,7.4
AI09003,Data Engineer,Cognitive Computing,Ireland,Australia,Education,Mid-level,Full-time,Small (<50 employees),50,Hybrid,64254,USD,Not Provided,Mid,"Nlp, Scala, Java, Mathematics",Bachelor,4,2024-01-20,2024,1,2024-02-26,901,6.5
AI09004,Data Engineer,Ai Innovations,South Korea,Austria,Healthcare,Mid-level,Full-time,Large (250+ employees),50,Hybrid,67580,USD,Not Provided,Mid,"R, Tensorflow, Hadoop",Bachelor,2,2024-10-06,2024,10,2024-10-20,1442,8.3
AI09005,Machine Learning Researcher,Datavision Ltd,Australia,Australia,Finance,Executive,Freelance,Medium (50-249 employees),50,Hybrid,166619,USD,Not Provided,High,"Linux, Mlops, Aws, Spark, Statistics",Bachelor,14,2025-01-01,2025,1,2025-01-28,2272,9.9
AI09006,Nlp Engineer,Smart Analytics,India,India,Telecommunications,Senior,Contract,Large (250+ employees),100,Fully Remote,101052,USD,Not Provided,High,"Python, Tensorflow, Linux, Docker",PhD,8,2024-10-15,2024,10,2024-12-08,1210,7.8
AI09007,Ai Consultant,Deeptech Ventures,Finland,Australia,Automotive,Entry-level,Contract,Large (250+ employees),50,Hybrid,53221,USD,Not Provided,Mid,"Docker, Mlops, Git",Master,1,2024-07-23,2024,7,2024-09-24,2307,9.5
AI09008,Machine Learning Researcher,Deeptech Ventures,United States,United States,Real Estate,Mid-level,Part-time,Medium (50-249 employees),50,Hybrid,92066,USD,Not Provided,Mid,"Nlp, Gcp, Computer Vision, Git, Tensorflow",Master,3,2024-06-08,2024,6,2024-06-29,687,5.6
AI09009,Data Analyst,Autonomous Tech,Denmark,Denmark,Finance,Senior,Freelance,Large (250+ employees),0,On-site,177183,USD,Not Provided,High,"Linux, Scala, Docker, Aws",Associate,9,2024-03-15,2024,3,2024-05-12,1863,8.4
AI09010,Computer Vision Engineer,Datavision Ltd,Netherlands,Denmark,Energy,Mid-level,Part-time,Medium (50-249 employees),50,Hybrid,89843,EUR,Not Provided,Mid,"Spark, Data Visualization, Nlp, Docker, Python",PhD,3,2024-11-26,2024,11,2025-01-09,930,6.3
AI09011,Machine Learning Engineer,Smart Analytics,Israel,Sweden,Education,Senior,Contract,Medium (50-249 employees),0,On-site,99472,USD,Not Provided,Mid,"Statistics, Nlp, Python, Kubernetes, Aws",Bachelor,7,2024-07-05,2024,7,2024-08-27,997,8.6
AI09012,Head Of Ai,Advanced Robotics,South Korea,South Korea,Media,Entry-level,Full-time,Medium (50-249 employees),50,Hybrid,55161,USD,Not Provided,Mid,"Hadoop, Azure, Mlops, R, Deep Learning",PhD,1,2024-11-27,2024,11,2025-01-17,1533,6.3
AI09013,Nlp Engineer,Smart Analytics,United Kingdom,Sweden,Manufacturing,Senior,Freelance,Small (<50 employees),0,On-site,141466,GBP,Not Provided,High,"Git, Hadoop, Mlops",Master,8,2024-09-25,2024,9,2024-11-23,2341,8.0
AI09014,Computer Vision Engineer,Techcorp Inc,Canada,Canada,Retail,Senior,Full-time,Medium (50-249 employees),100,Fully Remote,107194,USD,Not Provided,High,"Hadoop, Tableau, Scala, R, Docker",Master,9,2025-01-09,2025,1,2025-02-23,1048,9.7
AI09015,Data Engineer,Quantum Computing Inc,United Kingdom,United Kingdom,Automotive,Executive,Freelance,Large (250+ employees),50,Hybrid,191397,GBP,Not Provided,High,"Java, Git, Deep Learning, Mathematics, Computer Vision",PhD,12,2025-03-18,2025,3,2025-05-09,1746,7.2
AI09016,Computer Vision Engineer,Machine Intelligence Group,Denmark,Denmark,Retail,Executive,Full-time,Large (250+ employees),50,Hybrid,335731,USD,Not Provided,High,"Gcp, Pytorch, Computer Vision, Kubernetes, Java",Bachelor,19,2024-10-13,2024,10,2024-12-15,1021,7.3
AI09017,Principal Data Scientist,Ai Innovations,Germany,Singapore,Real Estate,Mid-level,Full-time,Medium (50-249 employees),50,Hybrid,103073,EUR,Not Provided,High,"R, Linux, Data Visualization",Bachelor,3,2024-09-02,2024,9,2024-10-21,1222,5.8
AI09018,Nlp Engineer,Techcorp Inc,Australia,Germany,Technology,Entry-level,Full-time,Medium (50-249 employees),100,Fully Remote,62850,USD,Not Provided,Mid,"Tensorflow, Kubernetes, Computer Vision",Associate,0,2025-01-26,2025,1,2025-02-18,2266,8.6
AI09019,Machine Learning Researcher,Cognitive Computing,Netherlands,Netherlands,Healthcare,Senior,Freelance,Medium (50-249 employees),50,Hybrid,144386,EUR,Not Provided,High,"Docker, Mlops, Pytorch",PhD,5,2024-02-28,2024,2,2024-04-08,2015,8.1
AI09020,Ai Architect,Techcorp Inc,Singapore,Singapore,Gaming,Executive,Part-time,Large (250+ employees),0,On-site,283542,USD,Not Provided,High,"Hadoop, Java, Data Visualization",PhD,16,2024-05-04,2024,5,2024-06-05,862,7.0
AI09021,Ai Consultant,Algorithmic Solutions,Singapore,Singapore,Government,Mid-level,Full-time,Large (250+ employees),100,Fully Remote,114496,USD,Not Provided,High,"Spark, Deep Learning, Mlops, Git",PhD,4,2024-06-18,2024,6,2024-08-20,2149,5.4
AI09022,Robotics Engineer,Smart Analytics,Australia,Australia,Energy,Entry-level,Freelance,Medium (50-249 employees),50,Hybrid,62909,USD,Not Provided,Mid,"Azure, Kubernetes, Docker, Tableau, Linux",Associate,1,2024-12-07,2024,12,2025-02-09,1334,10.0
AI09023,Head Of Ai,Algorithmic Solutions,Netherlands,Netherlands,Real Estate,Senior,Contract,Large (250+ employees),50,Hybrid,152761,EUR,Not Provided,High,"Mathematics, Scala, Tableau",PhD,5,2025-03-04,2025,3,2025-04-04,788,9.0
AI09024,Research Scientist,Machine Intelligence Group,Finland,Finland,Telecommunications,Mid-level,Freelance,Large (250+ employees),0,On-site,65454,USD,Not Provided,Mid,"Tensorflow, Python, Sql, Java",Bachelor,2,2024-06-14,2024,6,2024-08-24,775,7.4
AI09025,Autonomous Systems Engineer,Future Systems,Germany,South Korea,Real Estate,Mid-level,Part-time,Small (<50 employees),0,On-site,84172,EUR,Not Provided,Mid,"Python, Java, Aws",Associate,4,2024-06-05,2024,6,2024-07-01,1137,7.4
AI09026,Ai Architect,Smart Analytics,Israel,Israel,Consulting,Entry-level,Part-time,Medium (50-249 employees),50,Hybrid,38163,USD,Not Provided,Low,"Linux, Sql, Tableau, Azure",Associate,0,2025-01-24,2025,1,2025-03-12,603,7.6
AI09027,Deep Learning Engineer,Datavision Ltd,Japan,Japan,Energy,Mid-level,Full-time,Large (250+ employees),100,Fully Remote,71309,USD,Not Provided,Mid,"Kubernetes, Mlops, Git",Associate,4,2024-05-01,2024,5,2024-06-26,2326,6.0
AI09028,Ai Consultant,Autonomous Tech,South Korea,South Korea,Government,Mid-level,Part-time,Medium (50-249 employees),100,Fully Remote,62457,USD,Not Provided,Mid,"R, Git, Computer Vision, Hadoop",Master,2,2024-09-19,2024,9,2024-10-24,505,6.5
AI09029,Deep Learning Engineer,Datavision Ltd,South Korea,South Korea,Media,Entry-level,Contract,Medium (50-249 employees),0,On-site,48623,USD,Not Provided,Low,"Sql, Docker, Mathematics",Associate,1,2024-10-15,2024,10,2024-11-04,753,5.8
AI09030,Machine Learning Engineer,Future Systems,Canada,Austria,Gaming,Entry-level,Full-time,Large (250+ employees),50,Hybrid,63817,USD,Not Provided,Mid,"Tensorflow, R, Docker, Data Visualization, Deep Learning",Associate,1,2024-12-24,2024,12,2025-01-14,1709,7.1
AI09031,Machine Learning Researcher,Algorithmic Solutions,Australia,Australia,Technology,Mid-level,Full-time,Medium (50-249 employees),100,Fully Remote,79436,USD,Not Provided,Mid,"Hadoop, Linux, Pytorch",Associate,4,2024-12-04,2024,12,2025-01-03,892,8.0
AI09032,Robotics Engineer,Quantum Computing Inc,Austria,Japan,Education,Executive,Full-time,Small (<50 employees),0,On-site,149189,USD,Not Provided,High,"Nlp, Python, R, Statistics, Sql",Bachelor,12,2025-03-05,2025,3,2025-04-07,1298,7.1
AI09033,Head Of Ai,Autonomous Tech,China,China,Government,Senior,Contract,Small (<50 employees),50,Hybrid,90609,USD,Not Provided,Mid,"Spark, Sql, Mlops, Python",Bachelor,5,2024-07-14,2024,7,2024-08-16,1640,9.7
AI09034,Machine Learning Researcher,Machine Intelligence Group,Canada,South Korea,Gaming,Mid-level,Part-time,Large (250+ employees),50,Hybrid,88996,USD,Not Provided,Mid,"Aws, Scala, Java",PhD,4,2024-11-17,2024,11,2024-12-22,2112,9.9
AI09035,Autonomous Systems Engineer,Deeptech Ventures,Israel,United States,Real Estate,Entry-level,Contract,Large (250+ employees),100,Fully Remote,61638,USD,Not Provided,Mid,"Python, R, Sql",Bachelor,0,2025-03-28,2025,3,2025-04-27,1454,9.0
AI09036,Data Analyst,Cloud Ai Solutions,United States,United States,Retail,Mid-level,Part-time,Medium (50-249 employees),100,Fully Remote,118123,USD,Not Provided,High,"Linux, R, Computer Vision, Hadoop, Mathematics",Master,3,2024-11-18,2024,11,2025-01-04,1002,5.6
AI09037,Deep Learning Engineer,Cloud Ai Solutions,Switzerland,Switzerland,Finance,Senior,Freelance,Medium (50-249 employees),100,Fully Remote,165984,USD,Not Provided,High,"Tensorflow, Pytorch, Tableau",Associate,9,2024-11-09,2024,11,2024-11-25,2097,7.4
AI09038,Robotics Engineer,Techcorp Inc,Singapore,Singapore,Real Estate,Executive,Freelance,Large (250+ employees),0,On-site,211693,USD,Not Provided,High,"Mathematics, Gcp, Azure, Python, Hadoop",Bachelor,19,2024-12-20,2024,12,2025-02-09,834,6.2
AI09039,Ai Consultant,Machine Intelligence Group,Austria,Austria,Energy,Entry-level,Full-time,Large (250+ employees),100,Fully Remote,50670,USD,Not Provided,Mid,"Computer Vision, Deep Learning, Python, Scala, Data Visualization",Associate,1,2024-06-23,2024,6,2024-07-12,1695,5.4
AI09040,Ai Consultant,Digital Transformation Llc,Netherlands,Netherlands,Real Estate,Mid-level,Freelance,Large (250+ employees),50,Hybrid,94676,EUR,Not Provided,Mid,"Mathematics, Spark, Data Visualization, Tableau, Linux",Associate,2,2024-10-18,2024,10,2024-12-06,703,9.7
AI09041,Ai Specialist,Autonomous Tech,Japan,Japan,Healthcare,Executive,Freelance,Large (250+ employees),0,On-site,171631,USD,Not Provided,High,"Python, Scala, Spark",Master,14,2024-07-04,2024,7,2024-07-26,1842,5.3
AI09042,Machine Learning Engineer,Techcorp Inc,Singapore,Canada,Automotive,Executive,Full-time,Small (<50 employees),100,Fully Remote,141090,USD,Not Provided,High,"Git, Tensorflow, Linux",Associate,13,2025-04-26,2025,4,2025-05-12,2478,6.8
AI09043,Principal Data Scientist,Deeptech Ventures,Norway,Norway,Gaming,Executive,Contract,Small (<50 employees),0,On-site,205116,USD,Not Provided,High,"Deep Learning, Linux, Mathematics, Java, Sql",Master,14,2024-12-26,2024,12,2025-02-17,535,7.5
AI09044,Ai Consultant,Deeptech Ventures,South Korea,Australia,Consulting,Executive,Contract,Large (250+ employees),100,Fully Remote,133334,USD,Not Provided,High,"Nlp, Git, Data Visualization, Python",Master,18,2024-03-20,2024,3,2024-04-29,722,9.0
AI09045,Ai Product Manager,Techcorp Inc,Canada,Denmark,Transportation,Entry-level,Full-time,Large (250+ employees),50,Hybrid,71231,USD,Not Provided,Mid,"Kubernetes, Python, Mathematics",Master,1,2024-07-08,2024,7,2024-07-22,1548,7.6
AI09046,Ai Research Scientist,Quantum Computing Inc,Germany,Germany,Manufacturing,Mid-level,Full-time,Large (250+ employees),0,On-site,84959,EUR,Not Provided,Mid,"Tensorflow, Data Visualization, Scala, Sql",Associate,4,2025-01-14,2025,1,2025-02-18,1560,6.1
AI09047,Ai Research Scientist,Datavision Ltd,Switzerland,Switzerland,Education,Executive,Freelance,Small (<50 employees),50,Hybrid,272037,USD,Not Provided,High,"Spark, Python, Tensorflow, Gcp, Data Visualization",Master,10,2024-05-15,2024,5,2024-06-02,1157,9.3
AI09048,Ai Architect,Cloud Ai Solutions,Australia,Australia,Media,Executive,Freelance,Small (<50 employees),100,Fully Remote,202498,USD,Not Provided,High,"R, Data Visualization, Git, Deep Learning, Gcp",Associate,16,2024-12-02,2024,12,2025-01-10,1957,7.5
AI09049,Ai Software Engineer,Algorithmic Solutions,Norway,Norway,Healthcare,Executive,Freelance,Small (<50 employees),0,On-site,221624,USD,Not Provided,High,"Kubernetes, Linux, Git, Gcp, Python",Associate,16,2024-07-17,2024,7,2024-08-03,619,7.9
AI09050,Head Of Ai,Cognitive Computing,Denmark,Denmark,Automotive,Mid-level,Freelance,Large (250+ employees),0,On-site,128975,USD,Not Provided,High,"Tableau, Deep Learning, R, Tensorflow, Sql",Associate,4,2025-02-07,2025,2,2025-04-15,1954,8.1
AI09051,Computer Vision Engineer,Future Systems,Norway,Norway,Manufacturing,Mid-level,Freelance,Medium (50-249 employees),50,Hybrid,125934,USD,Not Provided,High,"Sql, Scala, Azure, Java",Associate,4,2025-02-18,2025,2,2025-03-28,1305,6.0
AI09052,Head Of Ai,Digital Transformation Llc,Singapore,Singapore,Finance,Executive,Contract,Large (250+ employees),0,On-site,248240,USD,Not Provided,High,"Tableau, Kubernetes, Docker, Hadoop, Linux",Associate,18,2024-09-11,2024,9,2024-11-16,2375,6.7
AI09053,Data Engineer,Autonomous Tech,Australia,United Kingdom,Technology,Mid-level,Contract,Large (250+ employees),100,Fully Remote,110055,USD,Not Provided,High,"Azure, Git, Data Visualization",PhD,4,2024-02-08,2024,2,2024-04-12,880,8.3
AI09054,Autonomous Systems Engineer,Future Systems,Singapore,Japan,Energy,Executive,Full-time,Small (<50 employees),100,Fully Remote,159090,USD,Not Provided,High,"Deep Learning, Scala, Data Visualization, Nlp",Master,13,2024-11-16,2024,11,2024-12-26,1675,7.2
AI09055,Ai Research Scientist,Cognitive Computing,Singapore,Singapore,Gaming,Executive,Contract,Large (250+ employees),50,Hybrid,293060,USD,Not Provided,High,"Linux, Sql, Azure, Scala",Associate,13,2024-07-10,2024,7,2024-08-20,995,5.3
AI09056,Machine Learning Engineer,Future Systems,Israel,Israel,Finance,Senior,Part-time,Large (250+ employees),100,Fully Remote,98614,USD,Not Provided,Mid,"Nlp, Java, Mlops",PhD,8,2024-05-22,2024,5,2024-06-26,2447,6.1
AI09057,Autonomous Systems Engineer,Cloud Ai Solutions,China,China,Automotive,Senior,Full-time,Small (<50 employees),50,Hybrid,77703,USD,Not Provided,Mid,"Deep Learning, Kubernetes, Java, Gcp, R",Associate,6,2024-05-14,2024,5,2024-07-11,2223,8.4
AI09058,Computer Vision Engineer,Machine Intelligence Group,Netherlands,Netherlands,Finance,Executive,Contract,Large (250+ employees),50,Hybrid,188281,EUR,Not Provided,High,"Pytorch, Java, Nlp, Docker",Associate,13,2024-04-25,2024,4,2024-06-20,522,8.9
AI09059,Ai Specialist,Quantum Computing Inc,China,China,Telecommunications,Mid-level,Part-time,Large (250+ employees),100,Fully Remote,76683,USD,Not Provided,Mid,"Python, Sql, Spark",Bachelor,3,2025-02-23,2025,2,2025-03-22,1324,5.2
AI09060,Ai Architect,Machine Intelligence Group,Japan,Japan,Manufacturing,Senior,Contract,Small (<50 employees),100,Fully Remote,87540,USD,Not Provided,Mid,"Kubernetes, Computer Vision, Scala",Associate,5,2024-11-26,2024,11,2025-02-03,1951,5.6
AI09061,Ai Product Manager,Smart Analytics,Finland,Finland,Healthcare,Senior,Freelance,Medium (50-249 employees),100,Fully Remote,85964,USD,Not Provided,Mid,"Hadoop, Deep Learning, Azure",Bachelor,8,2024-07-07,2024,7,2024-09-07,2422,6.3
AI09062,Data Engineer,Advanced Robotics,Netherlands,Netherlands,Media,Executive,Contract,Medium (50-249 employees),100,Fully Remote,165369,EUR,Not Provided,High,"Kubernetes, Pytorch, Aws",Master,16,2024-10-12,2024,10,2024-10-27,765,8.9
AI09063,Autonomous Systems Engineer,Cognitive Computing,China,China,Healthcare,Entry-level,Contract,Small (<50 employees),0,On-site,37060,USD,Not Provided,Low,"Spark, Hadoop, Data Visualization, Nlp",PhD,1,2024-04-18,2024,4,2024-06-20,1458,6.1
AI09064,Ml Ops Engineer,Digital Transformation Llc,Canada,Canada,Automotive,Mid-level,Contract,Medium (50-249 employees),50,Hybrid,87545,USD,Not Provided,Mid,"Sql, Pytorch, Aws, Spark",Master,4,2024-08-27,2024,8,2024-09-22,611,9.2
AI09065,Computer Vision Engineer,Neural Networks Co,Singapore,Singapore,Real Estate,Senior,Part-time,Large (250+ employees),0,On-site,153656,USD,Not Provided,High,"Data Visualization, Sql, R, Gcp",Associate,9,2024-02-11,2024,2,2024-03-24,2282,7.6
AI09066,Data Scientist,Cognitive Computing,Israel,Israel,Energy,Entry-level,Freelance,Large (250+ employees),50,Hybrid,58028,USD,Not Provided,Mid,"R, Docker, Hadoop",Bachelor,0,2025-03-07,2025,3,2025-04-08,1744,5.1
AI09067,Machine Learning Researcher,Advanced Robotics,Norway,Norway,Technology,Entry-level,Freelance,Medium (50-249 employees),100,Fully Remote,66991,USD,Not Provided,Mid,"Spark, Tensorflow, Gcp",Bachelor,0,2025-02-21,2025,2,2025-05-02,1560,8.1
AI09068,Head Of Ai,Algorithmic Solutions,United States,United States,Government,Executive,Freelance,Large (250+ employees),50,Hybrid,343803,USD,Not Provided,High,"Docker, Kubernetes, Git",Master,19,2024-07-07,2024,7,2024-09-16,636,9.5
AI09069,Ai Product Manager,Algorithmic Solutions,Canada,Canada,Transportation,Entry-level,Full-time,Large (250+ employees),100,Fully Remote,57227,USD,Not Provided,Mid,"Data Visualization, Gcp, Scala, Aws",Associate,1,2025-02-25,2025,2,2025-03-27,2084,6.5
AI09070,Ai Consultant,Ai Innovations,United Kingdom,United Kingdom,Education,Mid-level,Freelance,Large (250+ employees),50,Hybrid,93754,GBP,Not Provided,Mid,"Kubernetes, Hadoop, Sql, Data Visualization",Bachelor,2,2025-01-24,2025,1,2025-03-15,995,5.9
AI09071,Ai Research Scientist,Smart Analytics,Singapore,Singapore,Media,Entry-level,Full-time,Medium (50-249 employees),100,Fully Remote,74169,USD,Not Provided,Mid,"Docker, Mathematics, Java",Master,1,2024-01-28,2024,1,2024-02-19,1524,5.5
AI09072,Principal Data Scientist,Techcorp Inc,Australia,Netherlands,Energy,Senior,Part-time,Small (<50 employees),0,On-site,121675,USD,Not Provided,High,"Mathematics, Azure, Deep Learning",Bachelor,6,2024-05-10,2024,5,2024-05-28,544,9.1
AI09073,Nlp Engineer,Ai Innovations,France,France,Education,Senior,Part-time,Small (<50 employees),100,Fully Remote,125343,EUR,Not Provided,High,"Mlops, Azure, Scala",PhD,7,2024-09-24,2024,9,2024-11-22,1994,7.7
AI09074,Machine Learning Engineer,Deeptech Ventures,Sweden,Sweden,Technology,Entry-level,Part-time,Large (250+ employees),100,Fully Remote,66731,USD,Not Provided,Mid,"Spark, Git, Tensorflow, Aws",PhD,1,2024-06-28,2024,6,2024-07-19,1661,6.3
AI09075,Machine Learning Engineer,Digital Transformation Llc,France,France,Media,Senior,Part-time,Small (<50 employees),0,On-site,103134,EUR,Not Provided,High,"Python, Tensorflow, Tableau, Mathematics, Git",Associate,6,2024-10-31,2024,10,2024-12-13,1159,6.8
AI09076,Ai Product Manager,Neural Networks Co,Denmark,Austria,Finance,Mid-level,Full-time,Medium (50-249 employees),50,Hybrid,120260,USD,Not Provided,High,"Kubernetes, Azure, Nlp, Spark, Hadoop",Master,3,2025-04-25,2025,4,2025-05-15,2454,8.6
AI09077,Ai Consultant,Autonomous Tech,India,India,Government,Executive,Freelance,Large (250+ employees),0,On-site,151074,USD,Not Provided,High,"Azure, Git, Kubernetes, Computer Vision",Master,14,2025-04-26,2025,4,2025-07-08,2439,9.4
AI09078,Data Analyst,Predictive Systems,Israel,Israel,Energy,Entry-level,Contract,Small (<50 employees),50,Hybrid,41812,USD,Not Provided,Low,"Pytorch, Python, Git",Bachelor,1,2024-09-04,2024,9,2024-11-13,2144,9.2
AI09079,Head Of Ai,Autonomous Tech,Denmark,Denmark,Automotive,Executive,Part-time,Medium (50-249 employees),0,On-site,229055,USD,Not Provided,High,"Java, Python, Mlops, Kubernetes, Docker",Bachelor,15,2024-09-03,2024,9,2024-09-24,1538,7.6
