job_id,job_title,salary_usd,salary_category,remote_status,experience_level,employment_type,company_location,employee_residence,company_name,company_size,remote_ratio,salary_currency,salary_local,required_skills,education_required,years_experience,industry,posting_date,posting_year,posting_month,application_deadline,job_description_length,benefits_score
AI09361,Ai Product Manager,109643,High,Hybrid,Mi,Ft,Singapore,Singapore,Quantum Computing Inc,M,50,Usd,Not Provided,"Hadoop, TensorFlow, Python, Linux",Master,4,Manufacturing,2024-03-16,2024,3,2024-05-20,2335,7.6
AI09362,Ai Specialist,196768,High,Hybrid,Ex,Fl,Singapore,Singapore,Future Systems,M,50,Usd,Not Provided,"Spark, Git, NLP, TensorFlow, R",Master,19,Media,2024-07-06,2024,7,2024-09-02,1747,7.8
AI09363,Ai Consultant,117037,High,Hybrid,Mi,Pt,Germany,Germany,Autonomous Tech,L,50,Eur,Not Provided,"R, Hadoop, Git, Spark",PhD,3,Real Estate,2024-08-14,2024,8,2024-09-26,2474,9.6
AI09364,Research Scientist,53590,Mid,On-site,En,Ft,Ireland,Australia,Advanced Robotics,L,0,Usd,Not Provided,"Git, Java, Scala",Master,1,Healthcare,2025-04-25,2025,4,2025-06-05,2420,9.3
AI09365,Data Scientist,65486,Mid,On-site,En,Pt,United States,United States,Smart Analytics,M,0,Usd,Not Provided,"AWS, GCP, SQL",Master,0,Transportation,2024-07-21,2024,7,2024-08-24,869,9.6
AI09366,Ai Architect,231943,High,Hybrid,Ex,Pt,Australia,Australia,Algorithmic Solutions,L,50,Usd,Not Provided,"Git, SQL, MLOps",PhD,15,Technology,2025-02-05,2025,2,2025-03-15,1675,6.0
AI09367,Data Scientist,125924,High,Fully Remote,Se,Ct,Sweden,Sweden,Quantum Computing Inc,S,100,Usd,Not Provided,"Git, SQL, Computer Vision, Deep Learning",PhD,5,Telecommunications,2024-04-08,2024,4,2024-05-29,1232,8.5
AI09368,Ai Product Manager,247768,High,Fully Remote,Ex,Pt,Singapore,Singapore,Quantum Computing Inc,M,100,Usd,Not Provided,"Scala, Git, Deep Learning",Associate,19,Telecommunications,2024-05-07,2024,5,2024-07-06,1458,9.7
AI09369,Ai Product Manager,92134,Mid,Hybrid,Mi,Pt,Sweden,Sweden,Machine Intelligence Group,M,50,Usd,Not Provided,"TensorFlow, Python, GCP",Bachelor,3,Telecommunications,2024-01-12,2024,1,2024-02-29,603,5.2
AI09370,Principal Data Scientist,84458,Mid,Hybrid,En,Ft,Denmark,South Korea,Advanced Robotics,S,50,Usd,Not Provided,"Kubernetes, Statistics, Computer Vision, Deep Learning, Linux",Associate,1,Technology,2025-03-17,2025,3,2025-05-14,2016,8.0
AI09371,Ai Research Scientist,182202,High,Fully Remote,Ex,Fl,Denmark,India,Advanced Robotics,S,100,Usd,Not Provided,"R, Scala, NLP",PhD,15,Finance,2024-03-28,2024,3,2024-06-06,1562,9.2
AI09372,Ai Product Manager,88666,Mid,On-site,Se,Pt,Austria,Austria,Datavision Ltd,S,0,Usd,Not Provided,"Tableau, Scala, Python, Docker, TensorFlow",Associate,5,Consulting,2024-10-27,2024,10,2024-12-05,2261,6.6
AI09373,Principal Data Scientist,97624,Mid,Hybrid,Mi,Ct,Germany,Denmark,Predictive Systems,M,50,Eur,Not Provided,"TensorFlow, Python, NLP, Computer Vision, SQL",PhD,3,Consulting,2024-08-06,2024,8,2024-08-31,1333,8.4
AI09374,Nlp Engineer,58496,Mid,Fully Remote,Mi,Ct,India,Sweden,Predictive Systems,S,100,Usd,Not Provided,"R, PyTorch, Computer Vision",Bachelor,2,Education,2024-10-27,2024,10,2025-01-07,550,9.8
AI09375,Ai Architect,194232,High,Fully Remote,Ex,Pt,Austria,Australia,Future Systems,L,100,Usd,Not Provided,"Azure, Hadoop, Kubernetes",Master,14,Manufacturing,2025-02-27,2025,2,2025-03-16,590,7.9
AI09376,Research Scientist,83102,Mid,On-site,En,Ft,Norway,Norway,Ai Innovations,S,0,Usd,Not Provided,"Spark, TensorFlow, Mathematics",Bachelor,1,Technology,2024-12-30,2024,12,2025-01-29,1586,5.5
AI09377,Data Engineer,115632,High,On-site,Se,Fl,Australia,Australia,Cognitive Computing,M,0,Usd,Not Provided,"Kubernetes, PyTorch, Tableau, Java, Computer Vision",Master,6,Healthcare,2024-07-13,2024,7,2024-08-21,735,6.7
AI09378,Data Engineer,90932,Mid,On-site,En,Pt,Norway,Norway,Predictive Systems,S,0,Usd,Not Provided,"PyTorch, Hadoop, Computer Vision, Data Visualization, Linux",Associate,0,Automotive,2024-04-23,2024,4,2024-05-14,2414,6.2
AI09379,Machine Learning Researcher,180788,High,On-site,Ex,Ft,Germany,Canada,Future Systems,L,0,Eur,Not Provided,"Git, Deep Learning, Computer Vision",PhD,13,Telecommunications,2024-12-06,2024,12,2025-01-21,884,7.9
AI09380,Nlp Engineer,155849,High,Hybrid,Ex,Ct,Netherlands,Netherlands,Cloud Ai Solutions,S,50,Eur,Not Provided,"NLP, Spark, Deep Learning, PyTorch, Docker",Master,11,Media,2024-04-10,2024,4,2024-06-10,2336,6.2
AI09381,Robotics Engineer,70979,Mid,Hybrid,Mi,Fl,Australia,Switzerland,Advanced Robotics,S,50,Usd,Not Provided,"R, TensorFlow, Azure, AWS",Associate,3,Retail,2024-11-06,2024,11,2025-01-07,1572,8.3
AI09382,Nlp Engineer,60631,Mid,On-site,Mi,Fl,Austria,Austria,Predictive Systems,M,0,Usd,Not Provided,"Docker, GCP, MLOps, Data Visualization",Associate,3,Manufacturing,2024-02-11,2024,2,2024-04-09,809,5.1
AI09383,Robotics Engineer,117289,High,On-site,En,Pt,Switzerland,Switzerland,Predictive Systems,L,0,Usd,Not Provided,"R, Scala, Docker, NLP, Deep Learning",Master,0,Education,2024-03-08,2024,3,2024-05-06,1732,7.5
AI09384,Ai Consultant,122406,High,On-site,Mi,Ct,Norway,Norway,Advanced Robotics,S,0,Usd,Not Provided,"Git, SQL, NLP, GCP",Bachelor,4,Manufacturing,2024-11-02,2024,11,2024-12-10,1335,8.8
AI09385,Robotics Engineer,77857,Mid,Hybrid,Mi,Ct,China,China,Advanced Robotics,M,50,Usd,Not Provided,"Python, Kubernetes, Docker",Master,3,Transportation,2024-10-11,2024,10,2024-11-23,1218,8.3
AI09386,Autonomous Systems Engineer,158898,High,Fully Remote,Ex,Fl,China,China,Algorithmic Solutions,S,100,Usd,Not Provided,"Python, MLOps, Hadoop, TensorFlow, Deep Learning",Associate,14,Healthcare,2025-02-05,2025,2,2025-03-07,1847,7.0
AI09387,Data Analyst,106690,High,Hybrid,Mi,Pt,Singapore,Singapore,Cognitive Computing,L,50,Usd,Not Provided,"Java, AWS, R, Computer Vision, Azure",Bachelor,3,Transportation,2025-01-07,2025,1,2025-03-03,1734,8.5
AI09388,Data Scientist,67360,Mid,On-site,En,Pt,Norway,Sweden,Ai Innovations,M,0,Usd,Not Provided,"GCP, SQL, Linux, Data Visualization, Statistics",Bachelor,0,Gaming,2025-01-12,2025,1,2025-02-23,2473,6.4
AI09389,Ai Consultant,74996,Mid,Hybrid,En,Pt,Singapore,United States,Cloud Ai Solutions,M,50,Usd,Not Provided,"Mathematics, Python, Java, Scala, Statistics",Associate,0,Finance,2024-12-13,2024,12,2025-01-30,1702,9.8
AI09390,Autonomous Systems Engineer,168019,High,Fully Remote,Se,Fl,Germany,Austria,Algorithmic Solutions,L,100,Eur,Not Provided,"Scala, Docker, Tableau, Statistics, Mathematics",Master,8,Telecommunications,2024-05-30,2024,5,2024-08-06,1889,5.7
AI09391,Robotics Engineer,41890,Low,Hybrid,En,Fl,China,China,Digital Transformation Llc,S,50,Usd,Not Provided,"PyTorch, Tableau, SQL, NLP, Spark",Associate,1,Real Estate,2025-01-29,2025,1,2025-02-12,2143,9.0
AI09392,Ai Specialist,81881,Mid,On-site,En,Fl,United States,United States,Techcorp Inc,L,0,Usd,Not Provided,"Tableau, Statistics, Java, Scala, MLOps",Associate,1,Energy,2024-11-04,2024,11,2024-12-05,796,8.8
AI09393,Data Analyst,122006,High,Hybrid,Mi,Pt,Denmark,Denmark,Deeptech Ventures,S,50,Usd,Not Provided,"MLOps, Tableau, Azure, PyTorch, Data Visualization",PhD,2,Transportation,2024-12-18,2024,12,2025-01-04,668,8.1
AI09394,Principal Data Scientist,85368,Mid,Hybrid,Se,Fl,China,China,Techcorp Inc,S,50,Usd,Not Provided,"Azure, Computer Vision, GCP, Docker, MLOps",PhD,6,Retail,2024-03-20,2024,3,2024-05-22,744,7.2
AI09395,Ai Research Scientist,106947,High,On-site,Se,Pt,Canada,Singapore,Ai Innovations,S,0,Usd,Not Provided,"Data Visualization, Python, PyTorch, SQL, Hadoop",Master,9,Finance,2024-02-20,2024,2,2024-03-22,1314,6.4
AI09396,Data Engineer,240515,High,Fully Remote,Ex,Ft,Singapore,Singapore,Digital Transformation Llc,S,100,Usd,Not Provided,"Python, Data Visualization, Deep Learning, Tableau",Bachelor,11,Healthcare,2025-01-24,2025,1,2025-03-11,807,7.8
AI09397,Ml Ops Engineer,218806,High,Hybrid,Se,Pt,Switzerland,Ireland,Autonomous Tech,L,50,Usd,Not Provided,"AWS, TensorFlow, R, GCP",Bachelor,7,Healthcare,2024-08-26,2024,8,2024-10-10,924,5.3
AI09398,Ml Ops Engineer,77761,Mid,Fully Remote,Mi,Ct,Singapore,Singapore,Cloud Ai Solutions,M,100,Usd,Not Provided,"Tableau, R, Python, TensorFlow, Docker",Bachelor,3,Government,2024-11-25,2024,11,2024-12-25,1191,5.2
AI09399,Ai Software Engineer,163064,High,On-site,Ex,Ct,Germany,Germany,Advanced Robotics,L,0,Eur,Not Provided,"Kubernetes, Mathematics, Data Visualization",PhD,18,Transportation,2025-03-11,2025,3,2025-05-19,1723,6.0
AI09400,Research Scientist,117324,High,Fully Remote,Se,Fl,China,China,Advanced Robotics,L,100,Usd,Not Provided,"PyTorch, Data Visualization, Scala",Bachelor,6,Retail,2024-03-11,2024,3,2024-04-21,1758,9.9
AI09401,Ml Ops Engineer,85381,Mid,Fully Remote,Se,Ft,Japan,Japan,Digital Transformation Llc,M,100,Usd,Not Provided,"PyTorch, AWS, Java, Statistics, Computer Vision",Master,6,Transportation,2024-01-18,2024,1,2024-02-16,1090,6.9
AI09402,Nlp Engineer,47809,Low,Fully Remote,En,Ct,Austria,Austria,Cloud Ai Solutions,L,100,Usd,Not Provided,"Python, Git, Deep Learning, Spark, Statistics",Bachelor,1,Retail,2024-04-07,2024,4,2024-05-23,1874,9.1
AI09403,Robotics Engineer,146891,High,On-site,Se,Pt,Germany,Australia,Advanced Robotics,L,0,Eur,Not Provided,"Azure, Statistics, Python, Kubernetes, TensorFlow",Bachelor,9,Transportation,2024-02-24,2024,2,2024-04-28,1236,6.3
AI09404,Data Scientist,52538,Mid,On-site,En,Pt,Germany,Germany,Algorithmic Solutions,S,0,Eur,Not Provided,"Deep Learning, SQL, Tableau",Master,0,Healthcare,2024-02-11,2024,2,2024-03-27,1017,5.4
AI09405,Computer Vision Engineer,196615,High,Hybrid,Se,Ft,Switzerland,Switzerland,Machine Intelligence Group,M,50,Usd,Not Provided,"Java, PyTorch, Scala",Bachelor,9,Finance,2024-06-14,2024,6,2024-07-07,1516,6.6
AI09406,Data Engineer,143016,High,Fully Remote,Ex,Pt,South Korea,Austria,Algorithmic Solutions,L,100,Usd,Not Provided,"Tableau, MLOps, TensorFlow",Master,16,Media,2024-02-14,2024,2,2024-04-06,2265,8.5
AI09407,Data Engineer,95801,Mid,On-site,Mi,Fl,Netherlands,Japan,Datavision Ltd,M,0,Eur,Not Provided,"Scala, Hadoop, Kubernetes, Mathematics, Azure",Bachelor,2,Government,2024-06-19,2024,6,2024-07-25,1683,6.6
AI09408,Principal Data Scientist,100497,High,Hybrid,En,Fl,Norway,Norway,Cognitive Computing,M,50,Usd,Not Provided,"NLP, Docker, Kubernetes, Scala, Mathematics",Bachelor,0,Transportation,2024-06-18,2024,6,2024-07-22,1167,7.1
AI09409,Machine Learning Researcher,72095,Mid,Fully Remote,Se,Pt,Ireland,Ireland,Cloud Ai Solutions,M,100,Usd,Not Provided,"R, Spark, SQL",Bachelor,9,Automotive,2024-10-22,2024,10,2024-12-26,2147,6.3
AI09410,Ml Ops Engineer,148979,High,On-site,Ex,Fl,Austria,Austria,Autonomous Tech,M,0,Usd,Not Provided,"Linux, Hadoop, Kubernetes, Tableau, TensorFlow",Associate,19,Gaming,2025-02-02,2025,2,2025-04-01,1891,7.3
AI09411,Ai Specialist,130715,High,Hybrid,Ex,Ct,Finland,Germany,Datavision Ltd,M,50,Usd,Not Provided,"Python, NLP, Kubernetes, PyTorch, Linux",Bachelor,16,Education,2024-06-15,2024,6,2024-08-06,1504,9.8
AI09412,Ai Specialist,63371,Mid,Hybrid,En,Ct,United Kingdom,United Kingdom,Datavision Ltd,L,50,Gbp,Not Provided,"Python, TensorFlow, NLP, PyTorch, Deep Learning",Master,0,Telecommunications,2024-11-22,2024,11,2025-01-05,2123,6.2
AI09413,Ai Architect,51337,Mid,On-site,En,Ft,France,France,Quantum Computing Inc,S,0,Eur,Not Provided,"MLOps, Data Visualization, Java, Spark, Git",Master,1,Media,2024-05-25,2024,5,2024-06-24,1473,5.5
AI09414,Data Analyst,92806,Mid,Fully Remote,Se,Ct,France,France,Predictive Systems,S,100,Eur,Not Provided,"NLP, Python, Deep Learning, Java",PhD,8,Finance,2025-01-18,2025,1,2025-02-16,1715,8.2
AI09415,Ai Software Engineer,33404,Low,On-site,En,Ft,Austria,United States,Machine Intelligence Group,S,0,Usd,Not Provided,"R, SQL, AWS",Bachelor,1,Education,2024-10-24,2024,10,2024-12-18,2227,8.9
AI09416,Data Analyst,76951,Mid,On-site,En,Fl,United Kingdom,United Kingdom,Neural Networks Co,M,0,Gbp,Not Provided,"Scala, Computer Vision, MLOps, Kubernetes, Git",Master,0,Energy,2025-03-27,2025,3,2025-04-18,763,8.3
AI09417,Ai Research Scientist,182858,High,Fully Remote,Ex,Ft,Denmark,Finland,Advanced Robotics,S,100,Usd,Not Provided,"PyTorch, Python, Tableau, Statistics",Master,13,Energy,2025-01-28,2025,1,2025-03-13,1253,6.5
AI09418,Robotics Engineer,87669,Mid,Fully Remote,En,Pt,United Kingdom,United Kingdom,Advanced Robotics,L,100,Gbp,Not Provided,"Spark, Git, Python, Scala",Associate,1,Real Estate,2025-01-04,2025,1,2025-02-24,1022,6.2
AI09419,Nlp Engineer,152870,High,On-site,Ex,Ct,South Korea,South Korea,Ai Innovations,S,0,Usd,Not Provided,"Scala, Java, Python, Hadoop",Master,15,Healthcare,2025-02-18,2025,2,2025-03-22,1810,5.8
AI09420,Ai Research Scientist,66735,Mid,Hybrid,En,Ct,France,France,Cognitive Computing,S,50,Eur,Not Provided,"NLP, PyTorch, Spark",Master,1,Government,2025-02-17,2025,2,2025-03-31,671,8.9
AI09421,Ai Architect,123061,High,On-site,Mi,Ct,Norway,Norway,Digital Transformation Llc,S,0,Usd,Not Provided,"Data Visualization, Kubernetes, Python, R, Java",Master,2,Healthcare,2024-04-06,2024,4,2024-06-13,2485,8.2
AI09422,Principal Data Scientist,92922,Mid,Fully Remote,En,Ft,Switzerland,Switzerland,Datavision Ltd,S,100,Usd,Not Provided,"Hadoop, Python, Spark, Scala, TensorFlow",Bachelor,0,Transportation,2025-02-20,2025,2,2025-04-02,2340,7.2
AI09423,Ai Architect,92015,Mid,Fully Remote,Se,Pt,Austria,Austria,Advanced Robotics,S,100,Usd,Not Provided,"Scala, Java, Python",Associate,5,Retail,2024-10-30,2024,10,2024-12-26,2384,8.0
AI09424,Ai Product Manager,88007,Mid,Fully Remote,Mi,Pt,United States,United States,Digital Transformation Llc,S,100,Usd,Not Provided,"SQL, Python, TensorFlow, Statistics, Git",Bachelor,2,Education,2024-03-31,2024,3,2024-04-14,2274,7.4
AI09425,Robotics Engineer,41583,Low,Fully Remote,En,Ct,Japan,Japan,Techcorp Inc,M,100,Usd,Not Provided,"Spark, MLOps, Linux",PhD,0,Transportation,2024-05-28,2024,5,2024-07-24,2094,9.7
AI09426,Data Analyst,86493,Mid,On-site,Mi,Ft,Japan,Japan,Quantum Computing Inc,L,0,Usd,Not Provided,"Hadoop, R, Scala, Java, NLP",PhD,2,Retail,2024-07-05,2024,7,2024-09-05,2168,8.5
AI09427,Machine Learning Engineer,136008,High,On-site,Se,Fl,Singapore,Singapore,Advanced Robotics,M,0,Usd,Not Provided,"Docker, TensorFlow, Tableau, GCP, SQL",Bachelor,6,Manufacturing,2025-02-14,2025,2,2025-04-18,1021,9.7
AI09428,Ai Architect,65100,Mid,Hybrid,Mi,Ct,Japan,Denmark,Smart Analytics,M,50,Usd,Not Provided,"PyTorch, TensorFlow, Python",PhD,3,Automotive,2024-04-10,2024,4,2024-05-12,2027,8.9
AI09429,Deep Learning Engineer,183904,High,Fully Remote,Se,Ct,Denmark,Denmark,Ai Innovations,M,100,Usd,Not Provided,"GCP, Statistics, Data Visualization, Spark",Bachelor,7,Telecommunications,2024-06-26,2024,6,2024-07-13,1398,6.8
AI09430,Nlp Engineer,67150,Mid,Hybrid,Se,Fl,Japan,Ireland,Cloud Ai Solutions,S,50,Usd,Not Provided,"Scala, Kubernetes, SQL, GCP",PhD,9,Retail,2024-11-08,2024,11,2024-11-24,898,6.2
AI09431,Ai Software Engineer,77490,Mid,Fully Remote,Mi,Fl,China,Japan,Predictive Systems,M,100,Usd,Not Provided,"Java, Python, Data Visualization, Linux",Master,2,Automotive,2024-10-22,2024,10,2024-12-19,1852,6.7
AI09432,Computer Vision Engineer,75675,Mid,On-site,En,Fl,United States,United States,Quantum Computing Inc,L,0,Usd,Not Provided,"Python, Statistics, Spark",Master,0,Consulting,2024-09-19,2024,9,2024-11-22,1640,5.4
AI09433,Data Scientist,131039,High,Hybrid,Ex,Pt,Australia,Australia,Quantum Computing Inc,S,50,Usd,Not Provided,"Git, Java, Python, TensorFlow, Deep Learning",Master,16,Telecommunications,2025-01-18,2025,1,2025-03-01,1716,9.9
AI09434,Ai Consultant,144855,High,On-site,Se,Ct,Switzerland,Sweden,Datavision Ltd,M,0,Usd,Not Provided,"Docker, R, MLOps",PhD,8,Finance,2024-09-25,2024,9,2024-11-06,1035,6.4
AI09435,Nlp Engineer,73729,Mid,Fully Remote,En,Fl,Australia,United States,Predictive Systems,L,100,Usd,Not Provided,"Docker, Kubernetes, Hadoop, Linux",Master,1,Retail,2024-04-05,2024,4,2024-05-12,1864,6.0
AI09436,Ai Research Scientist,122975,High,On-site,Ex,Pt,Australia,United Kingdom,Ai Innovations,S,0,Usd,Not Provided,"Hadoop, Spark, Python, Docker, Statistics",PhD,16,Energy,2025-01-04,2025,1,2025-01-26,1631,7.3
AI09437,Robotics Engineer,187681,High,Fully Remote,Ex,Fl,Norway,Norway,Future Systems,M,100,Usd,Not Provided,"R, Data Visualization, SQL, GCP",PhD,18,Transportation,2025-02-20,2025,2,2025-04-09,2321,7.3
AI09438,Machine Learning Researcher,167838,High,Hybrid,Se,Ct,Norway,Norway,Algorithmic Solutions,S,50,Usd,Not Provided,"MLOps, Spark, Python",Bachelor,9,Healthcare,2024-12-22,2024,12,2025-01-18,1938,9.0
AI09439,Data Scientist,40484,Low,Hybrid,En,Ct,Ireland,Ireland,Cognitive Computing,S,50,Usd,Not Provided,"Python, NLP, Linux, Git",Associate,1,Media,2024-12-01,2024,12,2025-02-09,2079,9.9
AI09440,Research Scientist,259480,High,On-site,Ex,Pt,Denmark,Japan,Cognitive Computing,S,0,Usd,Not Provided,"Computer Vision, Python, MLOps, Spark, TensorFlow",PhD,15,Transportation,2024-04-05,2024,4,2024-06-17,850,8.1
AI09441,Head Of Ai,121731,High,On-site,Se,Pt,Germany,Canada,Neural Networks Co,S,0,Eur,Not Provided,"Kubernetes, Python, TensorFlow, Computer Vision",Associate,8,Finance,2024-08-21,2024,8,2024-09-23,1569,9.1
AI09442,Machine Learning Researcher,301737,High,On-site,Ex,Pt,Denmark,Denmark,Datavision Ltd,L,0,Usd,Not Provided,"Deep Learning, GCP, Python, Docker",PhD,11,Finance,2024-05-27,2024,5,2024-07-13,2398,9.2
AI09443,Robotics Engineer,52790,Mid,Fully Remote,Mi,Fl,Ireland,Ireland,Ai Innovations,M,100,Usd,Not Provided,"Tableau, Data Visualization, Python",PhD,4,Energy,2025-01-06,2025,1,2025-02-10,560,5.4
AI09444,Ai Research Scientist,52956,Mid,Hybrid,En,Fl,India,India,Techcorp Inc,M,50,Usd,Not Provided,"Scala, MLOps, GCP",Master,1,Healthcare,2024-01-25,2024,1,2024-03-13,505,8.1
AI09445,Robotics Engineer,207995,High,Hybrid,Ex,Ft,France,France,Autonomous Tech,M,50,Eur,Not Provided,"Python, Git, Java",PhD,18,Finance,2024-07-17,2024,7,2024-09-08,1846,7.5
AI09446,Data Scientist,69639,Mid,Hybrid,En,Fl,United States,Australia,Digital Transformation Llc,L,50,Usd,Not Provided,"Data Visualization, NLP, Tableau, SQL, Azure",Master,1,Energy,2024-02-04,2024,2,2024-02-26,739,6.7
AI09447,Data Scientist,323188,High,Fully Remote,Ex,Pt,United States,United States,Cloud Ai Solutions,L,100,Usd,Not Provided,"SQL, R, PyTorch",Bachelor,16,Automotive,2024-12-25,2024,12,2025-02-22,1715,9.1
AI09448,Nlp Engineer,50173,Mid,Fully Remote,En,Fl,Austria,Israel,Datavision Ltd,M,100,Usd,Not Provided,"Spark, Computer Vision, Data Visualization, AWS",PhD,1,Automotive,2025-01-19,2025,1,2025-02-14,2399,7.4
AI09449,Computer Vision Engineer,111576,High,Hybrid,Ex,Ft,South Korea,South Korea,Cloud Ai Solutions,S,50,Usd,Not Provided,"Linux, Python, Computer Vision, Scala",Master,12,Manufacturing,2024-09-06,2024,9,2024-10-14,1737,6.9
AI09450,Head Of Ai,108649,High,Hybrid,Mi,Ft,Denmark,Denmark,Algorithmic Solutions,S,50,Usd,Not Provided,"AWS, Hadoop, Statistics",Bachelor,3,Government,2025-02-14,2025,2,2025-04-18,693,6.6
AI09451,Data Engineer,147094,High,On-site,Ex,Fl,Sweden,Switzerland,Future Systems,S,0,Usd,Not Provided,"SQL, Kubernetes, Azure, Data Visualization",Master,10,Transportation,2024-10-03,2024,10,2024-12-15,1329,9.0
AI09452,Ai Software Engineer,70203,Mid,Fully Remote,Se,Ct,Austria,Austria,Quantum Computing Inc,S,100,Usd,Not Provided,"TensorFlow, Python, Tableau, Statistics, Kubernetes",Bachelor,7,Government,2024-02-05,2024,2,2024-04-16,2293,5.3
AI09453,Robotics Engineer,46621,Low,On-site,En,Ct,Austria,Austria,Cognitive Computing,S,0,Usd,Not Provided,"Git, Deep Learning, Python, Scala, Azure",Associate,1,Retail,2024-12-17,2024,12,2025-02-19,2260,8.9
AI09454,Principal Data Scientist,81527,Mid,Fully Remote,Mi,Fl,Sweden,Sweden,Future Systems,M,100,Usd,Not Provided,"Spark, SQL, Python, Mathematics, Kubernetes",Master,4,Real Estate,2024-05-08,2024,5,2024-07-10,2336,9.7
AI09455,Head Of Ai,39764,Low,Hybrid,En,Pt,South Korea,Switzerland,Autonomous Tech,S,50,Usd,Not Provided,"TensorFlow, R, Tableau, Scala, PyTorch",Bachelor,1,Transportation,2024-06-12,2024,6,2024-08-02,2088,7.5
AI09456,Ai Architect,73276,Mid,On-site,Mi,Ct,South Korea,South Korea,Techcorp Inc,M,0,Usd,Not Provided,"SQL, PyTorch, Statistics, Deep Learning, Data Visualization",PhD,4,Technology,2024-11-02,2024,11,2024-11-28,1689,6.9
AI09457,Autonomous Systems Engineer,116356,High,Hybrid,Ex,Fl,Israel,Israel,Predictive Systems,S,50,Usd,Not Provided,"R, GCP, Docker, Linux, Kubernetes",PhD,18,Automotive,2025-02-14,2025,2,2025-03-04,1116,5.9
AI09458,Data Scientist,53850,Mid,Hybrid,En,Pt,Canada,Canada,Predictive Systems,M,50,Usd,Not Provided,"SQL, Kubernetes, Scala, Docker, Statistics",Master,1,Energy,2024-12-30,2024,12,2025-02-15,1233,9.4
AI09459,Research Scientist,99506,Mid,Fully Remote,Mi,Pt,France,France,Cloud Ai Solutions,L,100,Eur,Not Provided,"Kubernetes, Mathematics, PyTorch, Azure, Java",Associate,2,Real Estate,2025-04-15,2025,4,2025-05-09,2459,9.4
AI09460,Data Analyst,94045,Mid,Fully Remote,Mi,Pt,Singapore,Singapore,Datavision Ltd,M,100,Usd,Not Provided,"TensorFlow, Linux, Docker",Master,3,Automotive,2024-06-19,2024,6,2024-08-20,1705,7.4
AI09461,Machine Learning Researcher,114686,High,Hybrid,Se,Ft,United Kingdom,United Kingdom,Quantum Computing Inc,S,50,Gbp,Not Provided,"Java, Kubernetes, MLOps",PhD,8,Government,2024-12-01,2024,12,2025-01-09,2339,6.9
AI09462,Data Scientist,64615,Mid,On-site,Mi,Pt,Israel,Israel,Predictive Systems,S,0,Usd,Not Provided,"Python, GCP, Deep Learning, Git, Tableau",Associate,4,Automotive,2024-07-26,2024,7,2024-08-14,568,9.2
AI09463,Ai Research Scientist,134994,High,Fully Remote,Mi,Ct,Norway,Norway,Cognitive Computing,L,100,Usd,Not Provided,"Deep Learning, Kubernetes, R, AWS, Spark",Master,3,Energy,2024-11-18,2024,11,2025-01-08,2087,6.6
AI09464,Ml Ops Engineer,68480,Mid,On-site,Se,Fl,Israel,China,Predictive Systems,S,0,Usd,Not Provided,"Linux, R, Scala",Bachelor,5,Media,2025-03-16,2025,3,2025-05-20,1149,8.0
AI09465,Principal Data Scientist,240603,High,Fully Remote,Ex,Ft,Sweden,Sweden,Algorithmic Solutions,L,100,Usd,Not Provided,"TensorFlow, Mathematics, Linux, PyTorch",PhD,15,Retail,2024-01-21,2024,1,2024-03-16,743,7.5
